from	to	rho	from_module	to_module
Aristaeella	Saccharofermentans	1	4	4
Aristaeella	Solibaculum	0.943	4	4
Aristaeella	Sphingobium	1	4	4
Aristaeella	Sporomusa	0.829	4	4
Aristaeella	Vermiculatibacterium	0.829	4	4
Aristaeella	Vescimonas	1	4	4
Aristaeella	Yanshouia	0.829	4	4
Aristaeella	Youngiibacter	0.829	4	4
Asprobacter	Blastomonas	0.943	2	2
Asprobacter	Brevundimonas	0.771	2	2
Asprobacter	Candidatus Accumulibacter	0.829	2	2
Asprobacter	Clostridium	0.714	2	2
Asprobacter	Derxia	0.771	2	2
Asprobacter	Desulfosporosinus	0.771	2	2
Asprobacter	Desulfovectis	0.943	2	2
Asprobacter	Devosia	0.829	2	2
Asprobacter	Erythrobacter	0.714	2	2
Asprobacter	Ethanoligenens	0.771	2	2
Asprobacter	Faecalispora	0.886	2	2
Asprobacter	Falsiroseomonas	0.771	2	2
Asprobacter	Fimbriimonas	0.714	2	2
Asprobacter	Flintibacter	0.943	2	2
Asprobacter	Gemmatimonas	0.943	2	2
Asprobacter	Gemmobacter	0.943	2	2
Asprobacter	Geofilum	0.829	2	2
Asprobacter	Hephaestia	0.771	2	2
Asprobacter	Herbinix	0.714	2	2
Asprobacter	Hydrogenoanaerobacterium	0.886	2	2
Asprobacter	Hydrogenophaga	0.771	2	2
Asprobacter	Ilyobacter	0.829	2	2
Asprobacter	Lawsonibacter	0.771	2	2
Asprobacter	Luteitalea	0.771	2	2
Asprobacter	Lysobacter	0.771	2	2
Asprobacter	Marasmitruncus	0.829	2	2
Asprobacter	Methylophilus	0.714	2	2
Asprobacter	Mobilitalea	0.771	2	2
Asprobacter	Muriventricola	0.771	2	2
Asprobacter	Novosphingobium	0.943	2	2
Asprobacter	Opitutus	0.771	2	2
Asprobacter	Oxobacter	0.714	2	2
Asprobacter	Paeniroseomonas	0.943	2	2
Asprobacter	Paragemmobacter	0.714	2	2
Asprobacter	Parerythrobacter	0.886	2	2
Asprobacter	Piscinibacter	0.771	2	2
Asprobacter	Propionivibrio	0.714	2	2
Asprobacter	Psychrosinus	0.771	2	2
Asprobacter	Qipengyuania	0.771	2	2
Asprobacter	Quisquiliibacterium	1	2	2
Asprobacter	Roseisolibacter	0.943	2	2
Asprobacter	Rubellimicrobium	0.943	2	2
Asprobacter	Rubrivirga	0.771	2	2
Asprobacter	Sandaracinobacteroides	0.943	2	2
Asprobacter	Sandarakinorhabdus	0.829	2	2
Asprobacter	Sphingomonas	0.829	2	2
Asprobacter	Sphingopyxis	0.943	2	2
Asprobacter	Sphingorhabdus	0.829	2	2
Asprobacter	Steroidobacter	0.943	2	2
Asprobacter	Tabrizicola	0.943	2	2
Asprobacter	Thermoclostridium	0.829	2	2
Asprobacter	Xylanivirga	0.771	2	2
Aurantibacillus	Blastomonas	0.714	2	2
Aurantibacillus	Caldimonas	0.886	2	2
Aurantibacillus	Caloramator	1	2	2
Aurantibacillus	Candidatus Accumulibacter	0.771	2	2
Aurantibacillus	Candidatus Galacturonatibacter	0.943	2	2
Aurantibacillus	Caproicibacter	0.886	2	2
Aurantibacillus	Caproiciproducens	0.943	2	2
Aurantibacillus	Clostridium	0.771	2	2
Aurantibacillus	Cytophaga	0.943	2	2
Aurantibacillus	Derxia	0.714	2	2
Aurantibacillus	Desulfitobacterium	0.943	2	2
Aurantibacillus	Desulfosporosinus	0.886	2	2
Aurantibacillus	Desulfovectis	0.714	2	2
Aurantibacillus	Erythrobacter	0.771	2	2
Aurantibacillus	Ethanoligenens	0.886	2	2
Aurantibacillus	Falsiroseomonas	0.714	2	2
Aurantibacillus	Fervidicella	1	2	2
Aurantibacillus	Fimbriimonas	0.943	2	2
Aurantibacillus	Fonticella	1	2	2
Aurantibacillus	Hephaestia	0.886	2	2
Aurantibacillus	Herbinix	0.943	2	2
Aurantibacillus	Hydrogenoanaerobacterium	0.771	2	2
Aurantibacillus	Hydrogenophaga	0.714	2	2
Aurantibacillus	Ilyobacter	0.771	2	2
Aurantibacillus	Kaistia	0.943	2	2
Aurantibacillus	Lautropia	0.943	2	2
Aurantibacillus	Lawsonibacter	0.829	2	2
Aurantibacillus	Legionella	1	2	2
Aurantibacillus	Luteitalea	0.714	2	2
Aurantibacillus	Lysobacter	0.886	2	2
Aurantibacillus	Marasmitruncus	0.771	2	2
Aurantibacillus	Merdimmobilis	1	2	2
Aurantibacillus	Methylophilus	0.943	2	2
Aurantibacillus	Mobilitalea	0.886	2	2
Aurantibacillus	Muriventricola	0.714	2	2
Aurantibacillus	Opitutus	0.829	2	2
Aurantibacillus	Oxobacter	0.771	2	2
Aurantibacillus	Paeniroseomonas	0.714	2	2
Aurantibacillus	Paludihabitans	1	2	2
Aurantibacillus	Paragemmobacter	0.943	2	2
Aurantibacillus	Pelosinus	0.943	2	2
Aurantibacillus	Piscinibacter	0.886	2	2
Aurantibacillus	Propionispora	1	2	2
Aurantibacillus	Propionivibrio	0.771	2	2
Aurantibacillus	Pseudoflavonifractor	1	2	2
Aurantibacillus	Psychrosinus	0.829	2	2
Aurantibacillus	Rhodoferax	0.943	2	2
Aurantibacillus	Rubrivirga	0.714	2	2
Aurantibacillus	Sphingomonas	0.771	2	2
Aurantibacillus	Steroidobacter	0.714	2	2
Aurantibacillus	Thermoclostridium	0.771	2	2
Aurantibacillus	Vampirovibrio	0.943	2	2
Aurantibacillus	Xylanivirga	0.886	2	2
Aurantibacillus	Zongyangia	0.771	2	2
Bdellovibrio	Geotalea	0.829	5	5
Beduinella	Bengtsoniella	0.886	4	4
Beduinella	Butyricicoccus	0.886	4	4
Beduinella	Candidatus Borkfalkia	0.771	4	4
Beduinella	Candidatus Saccharimonas	0.943	4	4
Beduinella	Candidatus Soleaferrea	0.886	4	4
Beduinella	Defluviicoccus	0.943	4	4
Beduinella	Desulforamulus	0.886	4	4
Beduinella	Dysgonomonas	0.771	4	4
Beduinella	Erysipelothrix	0.886	4	4
Beduinella	Faecousia	0.943	4	4
Beduinella	Ferruginibacter	0.771	4	4
Beduinella	Fulvivirga	0.886	4	4
Beduinella	Gracilibacter	0.886	4	4
Beduinella	Holdemania	0.886	4	4
Beduinella	Hominenteromicrobium	0.886	4	4
Beduinella	Hujiaoplasma	0.771	4	4
Beduinella	Irregularibacter	0.771	4	4
Beduinella	Lentimicrobium	0.771	4	4
Beduinella	Longilinea	0.886	4	4
Beduinella	Longimicrobium	0.771	4	4
Beduinella	Luoshenia	0.771	4	4
Beduinella	Lutispora	0.714	4	4
Beduinella	Macellibacteroides	0.829	4	4
Beduinella	Mageeibacillus	0.771	4	4
Beduinella	Neglectibacter	0.771	4	4
Beduinella	Nitrobacter	0.886	4	4
Beduinella	Paludibacter	0.829	4	4
Beduinella	Paludibaculum	0.943	4	4
Beduinella	Papillibacter	0.886	4	4
Beduinella	Parabacteroides	0.771	4	4
Beduinella	Pedosphaera	0.943	4	4
Beduinella	Pleomorphomonas	0.771	4	4
Beduinella	Pseudobacteroides	0.886	4	4
Beduinella	Pseudochryseolinea	0.943	4	4
Beduinella	Pseudoruminococcus	0.943	4	4
Beduinella	Pumilibacter	0.829	4	4
Beduinella	Ruminiclostridium	0.714	4	4
Beduinella	Saccharofermentans	0.886	4	4
Beduinella	Sedimentibacter	0.771	4	4
Beduinella	Solibaculum	0.771	4	4
Beduinella	Sphingobium	0.886	4	4
Beduinella	Sporomusa	0.886	4	4
Beduinella	Vermiculatibacterium	0.886	4	4
Beduinella	Vescimonas	0.886	4	4
Beduinella	Yanshouia	0.714	4	4
Beduinella	Youngiibacter	0.714	4	4
Bengtsoniella	Butyricicoccus	1	4	4
Bengtsoniella	Candidatus Borkfalkia	0.771	4	4
Bengtsoniella	Candidatus Saccharimonas	0.943	4	4
Bengtsoniella	Candidatus Soleaferrea	0.829	4	4
Bengtsoniella	Defluviicoccus	0.943	4	4
Bengtsoniella	Desulforamulus	1	4	4
Bengtsoniella	Dysgonomonas	0.943	4	4
Bengtsoniella	Erysipelothrix	0.829	4	4
Bengtsoniella	Faecousia	0.943	4	4
Bengtsoniella	Ferruginibacter	0.943	4	4
Bengtsoniella	Fulvivirga	1	4	4
Bengtsoniella	Gracilibacter	1	4	4
Bengtsoniella	Holdemania	1	4	4
Bengtsoniella	Hominenteromicrobium	1	4	4
Bengtsoniella	Hujiaoplasma	0.771	4	4
Bengtsoniella	Irregularibacter	0.771	4	4
Bengtsoniella	Lentimicrobium	0.771	4	4
Bengtsoniella	Longilinea	0.829	4	4
Bengtsoniella	Longimicrobium	0.943	4	4
Bengtsoniella	Luoshenia	0.771	4	4
Bengtsoniella	Lutispora	0.829	4	4
Bengtsoniella	Macellibacteroides	0.714	4	4
Bengtsoniella	Mageeibacillus	0.771	4	4
Bengtsoniella	Neglectibacter	0.771	4	4
Bengtsoniella	Nitrobacter	0.829	4	4
Bengtsoniella	Paludibacter	0.886	4	4
Bengtsoniella	Paludibaculum	0.943	4	4
Bengtsoniella	Papillibacter	0.829	4	4
Bengtsoniella	Parabacteroides	0.771	4	4
Bengtsoniella	Pedosphaera	0.943	4	4
Bengtsoniella	Pleomorphomonas	0.771	4	4
Bengtsoniella	Pseudobacteroides	1	4	4
Bengtsoniella	Pseudochryseolinea	0.943	4	4
Bengtsoniella	Pseudoruminococcus	0.943	4	4
Bengtsoniella	Pumilibacter	0.714	4	4
Bengtsoniella	Ruminiclostridium	0.943	4	4
Bengtsoniella	Saccharofermentans	0.829	4	4
Bengtsoniella	Sedimentibacter	0.771	4	4
Bengtsoniella	Solibaculum	0.771	4	4
Bengtsoniella	Sphingobium	0.829	4	4
Bengtsoniella	Sporomusa	1	4	4
Bengtsoniella	Vermiculatibacterium	1	4	4
Bengtsoniella	Vescimonas	0.829	4	4
Bengtsoniella	Yanshouia	0.829	4	4
Blastomonas	Brevundimonas	0.714	2	2
Blastomonas	Caloramator	0.714	2	2
Blastomonas	Candidatus Accumulibacter	0.771	2	2
Blastomonas	Candidatus Galacturonatibacter	0.771	2	2
Blastomonas	Caproiciproducens	0.771	2	2
Blastomonas	Clostridium	0.771	2	2
Blastomonas	Derxia	0.829	2	2
Blastomonas	Desulfitobacterium	0.771	2	2
Blastomonas	Desulfosporosinus	0.829	2	2
Blastomonas	Desulfovectis	1	2	2
Blastomonas	Devosia	0.771	2	2
Blastomonas	Erythrobacter	0.771	2	2
Blastomonas	Ethanoligenens	0.829	2	2
Blastomonas	Faecalispora	0.771	2	2
Blastomonas	Fervidicella	0.714	2	2
Blastomonas	Fimbriimonas	0.771	2	2
Blastomonas	Flintibacter	0.886	2	2
Blastomonas	Fonticella	0.714	2	2
Blastomonas	Gemmatimonas	0.886	2	2
Blastomonas	Gemmobacter	0.829	2	2
Blastomonas	Geofilum	0.771	2	2
Blastomonas	Hephaestia	0.829	2	2
Blastomonas	Herbinix	0.771	2	2
Blastomonas	Hydrogenoanaerobacterium	0.943	2	2
Blastomonas	Ilyobacter	0.771	2	2
Blastomonas	Kaistia	0.771	2	2
Blastomonas	Lautropia	0.771	2	2
Blastomonas	Lawsonibacter	0.714	2	2
Blastomonas	Legionella	0.714	2	2
Blastomonas	Lysobacter	0.829	2	2
Blastomonas	Marasmitruncus	0.771	2	2
Blastomonas	Merdimmobilis	0.714	2	2
Blastomonas	Methylophilus	0.771	2	2
Blastomonas	Mobilitalea	0.829	2	2
Blastomonas	Muriventricola	0.829	2	2
Blastomonas	Novosphingobium	0.829	2	2
Blastomonas	Opitutus	0.886	2	2
Blastomonas	Paeniroseomonas	1	2	2
Blastomonas	Paludihabitans	0.714	2	2
Blastomonas	Paragemmobacter	0.771	2	2
Blastomonas	Parerythrobacter	0.771	2	2
Blastomonas	Pelosinus	0.771	2	2
Blastomonas	Piscinibacter	0.829	2	2
Blastomonas	Propionispora	0.714	2	2
Blastomonas	Pseudoflavonifractor	0.714	2	2
Blastomonas	Psychrosinus	0.886	2	2
Blastomonas	Qipengyuania	0.714	2	2
Blastomonas	Quisquiliibacterium	0.943	2	2
Blastomonas	Rhodoferax	0.771	2	2
Blastomonas	Roseisolibacter	0.886	2	2
Blastomonas	Rubellimicrobium	0.829	2	2
Blastomonas	Rubrivirga	0.829	2	2
Blastomonas	Sandaracinobacteroides	0.886	2	2
Blastomonas	Sandarakinorhabdus	0.771	2	2
Blastomonas	Sphingomonas	0.771	2	2
Blastomonas	Sphingopyxis	0.886	2	2
Blastomonas	Sphingorhabdus	0.771	2	2
Blastomonas	Steroidobacter	1	2	2
Blastomonas	Tabrizicola	0.886	2	2
Blastomonas	Thermoclostridium	0.771	2	2
Blastomonas	Vampirovibrio	0.771	2	2
Blastomonas	Xylanivirga	0.829	2	2
Brevundimonas	Caldimonas	0.886	2	2
Brevundimonas	Caproicibacter	0.714	2	2
Brevundimonas	Clostridium	0.771	2	2
Brevundimonas	Cytophaga	0.771	2	2
Brevundimonas	Derxia	0.886	2	2
Brevundimonas	Desulfovectis	0.714	2	2
Brevundimonas	Devosia	0.943	2	2
Brevundimonas	Erythrobacter	0.943	2	2
Brevundimonas	Ethanoligenens	0.714	2	2
Brevundimonas	Faecalispora	0.771	2	2
Brevundimonas	Falsiroseomonas	0.886	2	2
Brevundimonas	Flintibacter	0.829	2	2
Brevundimonas	Gemmatimonas	0.829	2	2
Brevundimonas	Gemmobacter	0.886	2	2
Brevundimonas	Geofilum	0.943	2	2
Brevundimonas	Hydrogenophaga	0.886	2	2
Brevundimonas	Lautropia	0.771	2	2
Brevundimonas	Luteitalea	0.886	2	2
Brevundimonas	Lysobacter	0.714	2	2
Brevundimonas	Muriventricola	0.886	2	2
Brevundimonas	Novosphingobium	0.886	2	2
Brevundimonas	Oxobacter	0.771	2	2
Brevundimonas	Paeniroseomonas	0.714	2	2
Brevundimonas	Parerythrobacter	0.771	2	2
Brevundimonas	Propionivibrio	0.771	2	2
Brevundimonas	Psychrosinus	0.829	2	2
Brevundimonas	Qipengyuania	1	2	2
Brevundimonas	Quisquiliibacterium	0.771	2	2
Brevundimonas	Roseisolibacter	0.829	2	2
Brevundimonas	Roseococcus	0.943	2	2
Brevundimonas	Rubellimicrobium	0.886	2	2
Brevundimonas	Rubrivirga	0.886	2	2
Brevundimonas	Sandaracinobacteroides	0.829	2	2
Brevundimonas	Sandarakinorhabdus	0.943	2	2
Brevundimonas	Sphingorhabdus	0.943	2	2
Brevundimonas	Steroidobacter	0.714	2	2
Brevundimonas	Tabrizicola	0.829	2	2
Brevundimonas	Zongyangia	0.771	2	2
Butyricicoccus	Candidatus Borkfalkia	0.771	4	4
Butyricicoccus	Candidatus Saccharimonas	0.943	4	4
Butyricicoccus	Candidatus Soleaferrea	0.829	4	4
Butyricicoccus	Defluviicoccus	0.943	4	4
Butyricicoccus	Desulforamulus	1	4	4
Butyricicoccus	Dysgonomonas	0.943	4	4
Butyricicoccus	Erysipelothrix	0.829	4	4
Butyricicoccus	Faecousia	0.943	4	4
Butyricicoccus	Ferruginibacter	0.943	4	4
Butyricicoccus	Fulvivirga	1	4	4
Butyricicoccus	Gracilibacter	1	4	4
Butyricicoccus	Holdemania	1	4	4
Butyricicoccus	Hominenteromicrobium	1	4	4
Butyricicoccus	Hujiaoplasma	0.771	4	4
Butyricicoccus	Irregularibacter	0.771	4	4
Butyricicoccus	Lentimicrobium	0.771	4	4
Butyricicoccus	Longilinea	0.829	4	4
Butyricicoccus	Longimicrobium	0.943	4	4
Butyricicoccus	Luoshenia	0.771	4	4
Butyricicoccus	Lutispora	0.829	4	4
Butyricicoccus	Macellibacteroides	0.714	4	4
Butyricicoccus	Mageeibacillus	0.771	4	4
Butyricicoccus	Neglectibacter	0.771	4	4
Butyricicoccus	Nitrobacter	0.829	4	4
Butyricicoccus	Paludibacter	0.886	4	4
Butyricicoccus	Paludibaculum	0.943	4	4
Butyricicoccus	Papillibacter	0.829	4	4
Butyricicoccus	Parabacteroides	0.771	4	4
Butyricicoccus	Pedosphaera	0.943	4	4
Butyricicoccus	Pleomorphomonas	0.771	4	4
Butyricicoccus	Pseudobacteroides	1	4	4
Butyricicoccus	Pseudochryseolinea	0.943	4	4
Butyricicoccus	Pseudoruminococcus	0.943	4	4
Butyricicoccus	Pumilibacter	0.714	4	4
Butyricicoccus	Ruminiclostridium	0.943	4	4
Butyricicoccus	Saccharofermentans	0.829	4	4
Butyricicoccus	Sedimentibacter	0.771	4	4
Butyricicoccus	Solibaculum	0.771	4	4
Butyricicoccus	Sphingobium	0.829	4	4
Butyricicoccus	Sporomusa	1	4	4
Butyricicoccus	Vermiculatibacterium	1	4	4
Butyricicoccus	Vescimonas	0.829	4	4
Butyricicoccus	Yanshouia	0.829	4	4
Caenimonas	Candidatus Chromulinivorax	0.943	3	3
Caenimonas	Dermatobacter	0.714	3	3
Caenimonas	Kiloniella	0.943	3	3
Caenimonas	Microcella	0.943	3	3
Caenimonas	Propionicimonas	0.771	3	3
Caldimonas	Caloramator	0.886	2	2
Caldimonas	Candidatus Galacturonatibacter	0.771	2	2
Caldimonas	Caproicibacter	0.829	2	2
Caldimonas	Caproiciproducens	0.771	2	2
Caldimonas	Clostridium	0.771	2	2
Caldimonas	Cytophaga	0.943	2	2
Caldimonas	Derxia	0.829	2	2
Caldimonas	Desulfitobacterium	0.771	2	2
Caldimonas	Devosia	0.771	2	2
Caldimonas	Erythrobacter	0.943	2	2
Caldimonas	Ethanoligenens	0.829	2	2
Caldimonas	Falsiroseomonas	0.829	2	2
Caldimonas	Fervidicella	0.886	2	2
Caldimonas	Fimbriimonas	0.771	2	2
Caldimonas	Flintibacter	0.714	2	2
Caldimonas	Fonticella	0.886	2	2
Caldimonas	Gemmatimonas	0.714	2	2
Caldimonas	Geofilum	0.771	2	2
Caldimonas	Herbinix	0.771	2	2
Caldimonas	Hydrogenophaga	0.829	2	2
Caldimonas	Intestinimonas	0.771	2	2
Caldimonas	Kaistia	0.771	2	2
Caldimonas	Lautropia	0.943	2	2
Caldimonas	Lawsonibacter	0.714	2	2
Caldimonas	Legionella	0.886	2	2
Caldimonas	Luteitalea	0.829	2	2
Caldimonas	Lysobacter	0.829	2	2
Caldimonas	Merdimmobilis	0.886	2	2
Caldimonas	Methylophilus	0.771	2	2
Caldimonas	Muriventricola	0.829	2	2
Caldimonas	Opitutus	0.714	2	2
Caldimonas	Oxobacter	0.771	2	2
Caldimonas	Paludihabitans	0.886	2	2
Caldimonas	Paragemmobacter	0.771	2	2
Caldimonas	Pelosinus	0.771	2	2
Caldimonas	Propionispora	0.886	2	2
Caldimonas	Propionivibrio	0.771	2	2
Caldimonas	Pseudoflavonifractor	0.886	2	2
Caldimonas	Psychrosinus	0.886	2	2
Caldimonas	Qipengyuania	0.886	2	2
Caldimonas	Rhodoferax	0.771	2	2
Caldimonas	Roseisolibacter	0.714	2	2
Caldimonas	Roseococcus	0.714	2	2
Caldimonas	Rubrivirga	0.829	2	2
Caldimonas	Sandaracinobacteroides	0.714	2	2
Caldimonas	Sandarakinorhabdus	0.771	2	2
Caldimonas	Sphingorhabdus	0.771	2	2
Caldimonas	Tabrizicola	0.714	2	2
Caldimonas	Vampirovibrio	0.771	2	2
Caldimonas	Zongyangia	0.771	2	2
Caloramator	Candidatus Accumulibacter	0.771	2	2
Caloramator	Candidatus Galacturonatibacter	0.943	2	2
Caloramator	Caproicibacter	0.886	2	2
Caloramator	Caproiciproducens	0.943	2	2
Caloramator	Clostridium	0.771	2	2
Caloramator	Cytophaga	0.943	2	2
Caloramator	Derxia	0.714	2	2
Caloramator	Desulfitobacterium	0.943	2	2
Caloramator	Desulfosporosinus	0.886	2	2
Caloramator	Desulfovectis	0.714	2	2
Caloramator	Erythrobacter	0.771	2	2
Caloramator	Ethanoligenens	0.886	2	2
Caloramator	Falsiroseomonas	0.714	2	2
Caloramator	Fervidicella	1	2	2
Caloramator	Fimbriimonas	0.943	2	2
Caloramator	Fonticella	1	2	2
Caloramator	Hephaestia	0.886	2	2
Caloramator	Herbinix	0.943	2	2
Caloramator	Hydrogenoanaerobacterium	0.771	2	2
Caloramator	Hydrogenophaga	0.714	2	2
Caloramator	Ilyobacter	0.771	2	2
Caloramator	Kaistia	0.943	2	2
Caloramator	Lautropia	0.943	2	2
Caloramator	Lawsonibacter	0.829	2	2
Caloramator	Legionella	1	2	2
Caloramator	Luteitalea	0.714	2	2
Caloramator	Lysobacter	0.886	2	2
Caloramator	Marasmitruncus	0.771	2	2
Caloramator	Merdimmobilis	1	2	2
Caloramator	Methylophilus	0.943	2	2
Caloramator	Mobilitalea	0.886	2	2
Caloramator	Muriventricola	0.714	2	2
Caloramator	Opitutus	0.829	2	2
Caloramator	Oxobacter	0.771	2	2
Caloramator	Paeniroseomonas	0.714	2	2
Caloramator	Paludihabitans	1	2	2
Caloramator	Paragemmobacter	0.943	2	2
Caloramator	Pelosinus	0.943	2	2
Caloramator	Piscinibacter	0.886	2	2
Caloramator	Propionispora	1	2	2
Caloramator	Propionivibrio	0.771	2	2
Caloramator	Pseudoflavonifractor	1	2	2
Caloramator	Psychrosinus	0.829	2	2
Caloramator	Rhodoferax	0.943	2	2
Caloramator	Rubrivirga	0.714	2	2
Caloramator	Sphingomonas	0.771	2	2
Caloramator	Steroidobacter	0.714	2	2
Caloramator	Thermoclostridium	0.771	2	2
Caloramator	Vampirovibrio	0.943	2	2
Caloramator	Xylanivirga	0.886	2	2
Caloramator	Zongyangia	0.771	2	2
Candidatus Accumulibacter	Candidatus Galacturonatibacter	0.829	2	2
Candidatus Accumulibacter	Caproicibacter	0.771	2	2
Candidatus Accumulibacter	Caproiciproducens	0.829	2	2
Candidatus Accumulibacter	Clostridium	0.714	2	2
Candidatus Accumulibacter	Cytophaga	0.714	2	2
Candidatus Accumulibacter	Desulfitobacterium	0.829	2	2
Candidatus Accumulibacter	Desulfosporosinus	0.943	2	2
Candidatus Accumulibacter	Desulfovectis	0.771	2	2
Candidatus Accumulibacter	Ethanoligenens	0.771	2	2
Candidatus Accumulibacter	Faecalispora	0.886	2	2
Candidatus Accumulibacter	Falsiroseomonas	0.771	2	2
Candidatus Accumulibacter	Fervidicella	0.771	2	2
Candidatus Accumulibacter	Fimbriimonas	0.886	2	2
Candidatus Accumulibacter	Flintibacter	0.771	2	2
Candidatus Accumulibacter	Fonticella	0.771	2	2
Candidatus Accumulibacter	Gemmatimonas	0.771	2	2
Candidatus Accumulibacter	Gemmobacter	0.771	2	2
Candidatus Accumulibacter	Hephaestia	0.943	2	2
Candidatus Accumulibacter	Herbinix	0.886	2	2
Candidatus Accumulibacter	Hydrogenoanaerobacterium	0.886	2	2
Candidatus Accumulibacter	Hydrogenophaga	0.771	2	2
Candidatus Accumulibacter	Ilyobacter	1	2	2
Candidatus Accumulibacter	Kaistia	0.829	2	2
Candidatus Accumulibacter	Lawsonibacter	0.943	2	2
Candidatus Accumulibacter	Legionella	0.771	2	2
Candidatus Accumulibacter	Luteitalea	0.771	2	2
Candidatus Accumulibacter	Lysobacter	0.771	2	2
Candidatus Accumulibacter	Marasmitruncus	1	2	2
Candidatus Accumulibacter	Merdimmobilis	0.771	2	2
Candidatus Accumulibacter	Methylophilus	0.886	2	2
Candidatus Accumulibacter	Mobilitalea	0.943	2	2
Candidatus Accumulibacter	Novosphingobium	0.771	2	2
Candidatus Accumulibacter	Opitutus	0.771	2	2
Candidatus Accumulibacter	Oxobacter	0.886	2	2
Candidatus Accumulibacter	Paeniroseomonas	0.771	2	2
Candidatus Accumulibacter	Paludihabitans	0.771	2	2
Candidatus Accumulibacter	Paragemmobacter	0.886	2	2
Candidatus Accumulibacter	Parerythrobacter	0.886	2	2
Candidatus Accumulibacter	Pelosinus	0.829	2	2
Candidatus Accumulibacter	Piscinibacter	0.943	2	2
Candidatus Accumulibacter	Propionispora	0.771	2	2
Candidatus Accumulibacter	Propionivibrio	0.886	2	2
Candidatus Accumulibacter	Pseudoflavonifractor	0.771	2	2
Candidatus Accumulibacter	Quisquiliibacterium	0.829	2	2
Candidatus Accumulibacter	Rhodoferax	0.829	2	2
Candidatus Accumulibacter	Roseisolibacter	0.771	2	2
Candidatus Accumulibacter	Rubellimicrobium	0.771	2	2
Candidatus Accumulibacter	Sandaracinobacteroides	0.771	2	2
Candidatus Accumulibacter	Sphingomonas	1	2	2
Candidatus Accumulibacter	Sphingopyxis	0.943	2	2
Candidatus Accumulibacter	Steroidobacter	0.771	2	2
Candidatus Accumulibacter	Tabrizicola	0.771	2	2
Candidatus Accumulibacter	Thermoclostridium	1	2	2
Candidatus Accumulibacter	Vampirovibrio	0.829	2	2
Candidatus Accumulibacter	Xylanivirga	0.943	2	2
Candidatus Accumulibacter	Zongyangia	0.829	2	2
Candidatus Babela	Ramlibacter	0.714	3	3
Candidatus Borkfalkia	Candidatus Saccharimonas	0.829	4	4
Candidatus Borkfalkia	Candidatus Soleaferrea	0.943	4	4
Candidatus Borkfalkia	Defluviicoccus	0.829	4	4
Candidatus Borkfalkia	Dehalobacter	0.829	4	4
Candidatus Borkfalkia	Desulforamulus	0.771	4	4
Candidatus Borkfalkia	Dysgonomonas	0.829	4	4
Candidatus Borkfalkia	Faecousia	0.829	4	4
Candidatus Borkfalkia	Ferruginibacter	0.829	4	4
Candidatus Borkfalkia	Fulvivirga	0.771	4	4
Candidatus Borkfalkia	Gracilibacter	0.771	4	4
Candidatus Borkfalkia	Holdemania	0.771	4	4
Candidatus Borkfalkia	Hominenteromicrobium	0.771	4	4
Candidatus Borkfalkia	Hujiaoplasma	1	4	4
Candidatus Borkfalkia	Irregularibacter	1	4	4
Candidatus Borkfalkia	Longilinea	0.943	4	4
Candidatus Borkfalkia	Longimicrobium	0.829	4	4
Candidatus Borkfalkia	Macellibacteroides	0.943	4	4
Candidatus Borkfalkia	Mageeibacillus	1	4	4
Candidatus Borkfalkia	Neglectibacter	1	4	4
Candidatus Borkfalkia	Nitrobacter	0.943	4	4
Candidatus Borkfalkia	Paludibacter	0.771	4	4
Candidatus Borkfalkia	Paludibaculum	0.829	4	4
Candidatus Borkfalkia	Parabacteroides	1	4	4
Candidatus Borkfalkia	Pedosphaera	0.829	4	4
Candidatus Borkfalkia	Pleomorphomonas	1	4	4
Candidatus Borkfalkia	Provencibacterium	0.714	4	4
Candidatus Borkfalkia	Pseudobacteroides	0.771	4	4
Candidatus Borkfalkia	Pseudochryseolinea	0.829	4	4
Candidatus Borkfalkia	Pseudoruminococcus	0.829	4	4
Candidatus Borkfalkia	Pumilibacter	0.943	4	4
Candidatus Borkfalkia	Saccharofermentans	0.943	4	4
Candidatus Borkfalkia	Solibaculum	1	4	4
Candidatus Borkfalkia	Sphingobium	0.943	4	4
Candidatus Borkfalkia	Sporomusa	0.771	4	4
Candidatus Borkfalkia	Vermiculatibacterium	0.771	4	4
Candidatus Borkfalkia	Vescimonas	0.943	4	4
Candidatus Borkfalkia	Yanshouia	0.943	4	4
Candidatus Borkfalkia	Youngiibacter	0.771	4	4
Candidatus Chromulinivorax	Dermatobacter	0.886	3	3
Candidatus Chromulinivorax	Kiloniella	1	3	3
Candidatus Chromulinivorax	Microcella	1	3	3
Candidatus Chromulinivorax	Propionicimonas	0.829	3	3
Candidatus Chromulinivorax	Sabulicella	0.771	3	3
Candidatus Galacturonatibacter	Caproicibacter	0.943	2	2
Candidatus Galacturonatibacter	Caproiciproducens	1	2	2
Candidatus Galacturonatibacter	Clostridium	0.886	2	2
Candidatus Galacturonatibacter	Cytophaga	0.886	2	2
Candidatus Galacturonatibacter	Derxia	0.771	2	2
Candidatus Galacturonatibacter	Desulfitobacterium	1	2	2
Candidatus Galacturonatibacter	Desulfosporosinus	0.943	2	2
Candidatus Galacturonatibacter	Desulfovectis	0.771	2	2
Candidatus Galacturonatibacter	Erythrobacter	0.714	2	2
Candidatus Galacturonatibacter	Ethanoligenens	0.771	2	2
